Sample_ID,Mineralogy,Phase,Analytical_Method,d33,d34,d36,D33S,D36S,age_mean,Source,DOI,Publication_Date,NON_ATM_FLAG
ABDP-9-148.27,,Total S,Bulk EA-CF-IRMS,,0.69,,0.65,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-149.3,,Total S,Bulk EA-CF-IRMS,,1.55,,-0.17,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-150.24,,Total S,Bulk EA-CF-IRMS,,2.56,,1.69,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-152.65,,Total S,Bulk EA-CF-IRMS,,2.97,,1.18,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-153.08,,Total S,Bulk EA-CF-IRMS,,4.16,,3.48,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-153.18,,Total S,Bulk EA-CF-IRMS,,2.43,,-1.27,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-154.43,,Total S,Bulk EA-CF-IRMS,,0.69,,-1.15,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-156.05,,Total S,Bulk EA-CF-IRMS,,1.06,,-0.37,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-157.8,,Total S,Bulk EA-CF-IRMS,,0.5,,-1.48,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-158.91,,Total S,Bulk EA-CF-IRMS,,1.98,,0.23,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-161.32,,Total S,Bulk EA-CF-IRMS,,2.97,,1.26,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-163.95,,Total S,Bulk EA-CF-IRMS,,3.31,,1.77,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-165.56,,Total S,Bulk EA-CF-IRMS,,2.27,,2.62,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-167.76,,Total S,Bulk EA-CF-IRMS,,1.67,,1.26,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-168.36,,Total S,Bulk EA-CF-IRMS,,2.8,,1.61,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-168.9,,Total S,Bulk EA-CF-IRMS,,7.87,,5.35,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-169.28,,Total S,Bulk EA-CF-IRMS,,2.89,,0.39,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-169.47,,Total S,Bulk EA-CF-IRMS,,9.56,,7.58,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-169.68,,Total S,Bulk EA-CF-IRMS,,3.19,,2.18,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-169.94,,Total S,Bulk EA-CF-IRMS,,10.43,,7.82,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-170.17,,Total S,Bulk EA-CF-IRMS,,6.42,,4.03,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-170.39,,Total S,Bulk EA-CF-IRMS,,7.67,,5.75,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-170.55,,Total S,Bulk EA-CF-IRMS,,4.14,,2.07,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-170.86,,Total S,Bulk EA-CF-IRMS,,5.58,,3.84,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-170.94,,Total S,Bulk EA-CF-IRMS,,11.7,,8.99,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-171.22,,Total S,Bulk EA-CF-IRMS,,6.19,,4.17,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-173.09,,Total S,Bulk EA-CF-IRMS,,0.95,,-0.1,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-173.5,,Total S,Bulk EA-CF-IRMS,,4.42,,2.66,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-173.73,,Total S,Bulk EA-CF-IRMS,,1.08,,0.65,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-174.67,,Total S,Bulk EA-CF-IRMS,,1.98,,0.99,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-175.51,,Total S,Bulk EA-CF-IRMS,,0.66,,-0.14,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-177.1,,Total S,Bulk EA-CF-IRMS,,-2.3,,-0.45,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-179.05,,Total S,Bulk EA-CF-IRMS,,-0.76,,-0.76,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-180.33,,Total S,Bulk EA-CF-IRMS,,-0.4,,-0.67,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-181.2,,Total S,Bulk EA-CF-IRMS,,-0.44,,-0.24,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-182.5,,Total S,Bulk EA-CF-IRMS,,0.12,,-0.37,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-183.65,,Total S,Bulk EA-CF-IRMS,,0.28,,0.45,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-185.43,,Total S,Bulk EA-CF-IRMS,,4.44,,2.54,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-187.46,,Total S,Bulk EA-CF-IRMS,,0.57,,-0.32,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-188.01,,Total S,Bulk EA-CF-IRMS,,1.53,,0.79,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-189.39,,Total S,Bulk EA-CF-IRMS,,2.4,,1.26,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-107.25,,Sulfide,Bulk SF6,,-6.09,,0.625,0.08,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-108.27,,Sulfide,Bulk SF6,,-5.55,,0.462,0.74,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-108.54,,Sulfide,Bulk SF6,,-2.4,,0.979,-0.13,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-109,,Sulfide,Bulk SF6,,-0.17,,-1.594,2.46,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-111,,Sulfide,Bulk SF6,,-2.51,,0.795,-0.55,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-112.52,,Sulfide,Bulk SF6,,-4.41,,2.253,-2.32,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-113.46,,Sulfide,Bulk SF6,,-3.6,,2.164,-2.31,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-115.49,,Sulfide,Bulk SF6,,-3.24,,2.034,-2.12,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-116.49,,Sulfide,Bulk SF6,,-2.88,,2.269,-1.88,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-117.31,,Sulfide,Bulk SF6,,-2.14,,3.135,-3.29,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-120.42,,Sulfide,Bulk SF6,,-0.94,,4.009,-3.93,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-121.2,,Sulfide,Bulk SF6,,-2.46,,2.468,-1.86,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-122.32,,Sulfide,Bulk SF6,,-1.18,,-0.598,0.64,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-124.22,,Sulfide,Bulk SF6,,-1.61,,1.007,-1.38,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-126.15,,Sulfide,Bulk SF6,,-3.31,,1.461,-0.42,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-127.25,,Sulfide,Bulk SF6,,-3.16,,1.835,-1.59,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-129.01,,Sulfide,Bulk SF6,,-0.64,,-1.625,1.53,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-130.71,,Sulfide,Bulk SF6,,-0.45,,1.414,-1.42,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-131.6,,Sulfide,Bulk SF6,,,,,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-135.58,,Sulfide,Bulk SF6,,0.66,,2.025,-2.52,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-136.94,,Sulfide,Bulk SF6,,0.59,,-0.761,1.14,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-137.68,,Sulfide,Bulk SF6,,1.23,,-0.712,0.83,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-140.25,,Sulfide,Bulk SF6,,,,,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-140.5,,Sulfide,Bulk SF6,,-4.42,,-0.372,0.42,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-140.95,,Sulfide,Bulk SF6,,-4.31,,-0.469,0.61,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-143.45,,Sulfide,Bulk SF6,,0.72,,1.629,-1.42,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-153.08,,Sulfide,Bulk SF6,,4.27,,3.417,-2.52,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-157.8,,Sulfide,Bulk SF6,,0.34,,-1.986,1.99,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-158.91,,Sulfide,Bulk SF6,,2.26,,0.011,0.24,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-162.8,,Sulfide,Bulk SF6,,,,,,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-165.56,,Sulfide,Bulk SF6,,2.65,,2.508,-2.12,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-167.76,,Sulfide,Bulk SF6,,1.71,,1.289,-1.02,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-168.36,,Sulfide,Bulk SF6,,2.62,,1.306,-1.06,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-168.9,,Sulfide,Bulk SF6,,7.73,,6.089,-4.75,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-169.47,,Sulfide,Bulk SF6,,9.32,,8.217,-6.52,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-169.68,,Sulfide,Bulk SF6,,2.67,,1.92,-1.29,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-169.94,,Sulfide,Bulk SF6,,9.15,,8.221,-6.56,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-170.17,,Sulfide,Bulk SF6,,5.28,,3.562,-2.37,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-170.39,,Sulfide,Bulk SF6,,7.79,,6.103,-4.7,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-170.55,,Sulfide,Bulk SF6,,3.66,,2.08,-1.98,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-170.86,,Sulfide,Bulk SF6,,5.4,,3.905,-3.08,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-170.94,,Sulfide,Bulk SF6,,10.74,,9.533,-7.67,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-171.22,,Sulfide,Bulk SF6,,5.99,,4.752,-3.55,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-173.5,,Sulfide,Bulk SF6,,3.74,,2.853,-2.38,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-177.1,,Sulfide,Bulk SF6,,0.52,,0.231,0.05,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
ABDP-9-185.43,,Sulfide,Bulk SF6,,5.14,,2.61,-2.17,2508,"Kaufman et al., 2007",10.1126/science.1138700 ,2007,OK
CAS-1,Barite,Sulfate,Bulk SF6,,2,,0.82,-0.9,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-3,Barite,Sulfate,Bulk SF6,,2.9,,0.7,-1,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-4,Barite,Sulfate,Bulk SF6,,1,,0.62,-0.7,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-5,Barite,Sulfate,Bulk SF6,,4.8,,0.76,-1.2,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-6,Barite,Sulfate,Bulk SF6,,3.5,,0.9,-1.1,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-10,Barite,Sulfate,Bulk SF6,,5,,1.11,-1.6,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-13,Barite,Sulfate,Bulk SF6,,5.4,,1.42,-1.9,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-14,Barite,Sulfate,Bulk SF6,,6.2,,1.47,-2,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-15,Barite,Sulfate,Bulk SF6,,6.4,,1.48,-1.7,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-18,Barite,Sulfate,Bulk SF6,,7.6,,1.37,-1.6,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-19,Barite,Sulfate,Bulk SF6,,6.9,,1.47,-1.7,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-20,Barite,Sulfate,Bulk SF6,,6.9,,1.37,-1.4,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-21,Barite,Sulfate,Bulk SF6,,7.6,,1.39,-1.6,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-23,Barite,Sulfate,Bulk SF6,,5.6,,1.29,-1.7,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-24,Barite,Sulfate,Bulk SF6,,10,,1.48,-1.6,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-26,Barite,Sulfate,Bulk SF6,,10.7,,1.43,-1.7,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-28,Barite,Sulfate,Bulk SF6,,12.5,,1.42,-1.4,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-30,Barite,Sulfate,Bulk SF6,,11.8,,1.55,-1.6,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-33,Barite,Sulfate,Bulk SF6,,10,,1.51,-1.7,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-34,Barite,Sulfate,Bulk SF6,,8.3,,1.37,-1.5,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-35,Barite,Sulfate,Bulk SF6,,6.9,,1.29,-1.8,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-38,Barite,Sulfate,Bulk SF6,,6.7,,1.16,-1.4,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-39,Barite,Sulfate,Bulk SF6,,5.8,,0.98,-1.3,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
CAS-40,Barite,Sulfate,Bulk SF6,,5.6,,0.9,-1.3,#REF!,"Killingsworth et al., 2018",10.1038/s41467-019-12883-2,2018,OK
PCY2-1-S-01,Pyrite,Sulfide,SIMS,,-0.47,,0.1,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-01,Pyrite,Sulfide,SIMS,,-4.34,,0,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-01,Pyrite,Sulfide,SIMS,,-1.23,,0.1,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-01,Pyrite,Sulfide,SIMS,,-1.66,,0.1,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-02,Pyrite,Sulfide,SIMS,,-0.66,,0.1,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-02,Pyrite,Sulfide,SIMS,,-0.88,,0.1,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-03,Pyrite,Sulfide,SIMS,,-3.02,,0,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-04,Pyrite,Sulfide,SIMS,,-1.74,,0,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-05,Pyrite,Sulfide,SIMS,,-0.94,,-0.1,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-06,Pyrite,Sulfide,SIMS,,-1.41,,0.1,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-06,Pyrite,Sulfide,SIMS,,-2.42,,0.1,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-07,Pyrite,Sulfide,SIMS,,-0.25,,0,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-08,Pyrite,Sulfide,SIMS,,-3.08,,0.1,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-09,Pyrite,Sulfide,SIMS,,-0.77,,0.3,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-09,Pyrite,Sulfide,SIMS,,-0.65,,0.1,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-10,Pyrite,Sulfide,SIMS,,-2.17,,0.1,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-10,Pyrite,Sulfide,SIMS,,1.61,,0.2,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-10,Pyrite,Sulfide,SIMS,,2.54,,0.1,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-10,Pyrite,Sulfide,SIMS,,2.19,,0.1,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-10,Pyrite,Sulfide,SIMS,,2.6,,0.2,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-11,Pyrite,Sulfide,SIMS,,-2.71,,0.4,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-11,Pyrite,Sulfide,SIMS,,-2.96,,0.4,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-12,Pyrite,Sulfide,SIMS,,-1.29,,0.4,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-13,Pyrite,Sulfide,SIMS,,-1.18,,0.6,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-14,Pyrite,Sulfide,SIMS,,5.94,,0.3,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-14,Pyrrhotite,Sulfide,SIMS,,-1.21,,0.3,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-14,Pyrrhotite,Sulfide,SIMS,,-1.94,,0.5,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-14,Pyrrhotite,Sulfide,SIMS,,-2.31,,0.6,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-15,Pyrite,Sulfide,SIMS,,-0.57,,0.5,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-15,Pyrite,Sulfide,SIMS,,-0.45,,0.4,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-15,Pyrite,Sulfide,SIMS,,-1.18,,0.3,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-15,Pyrite,Sulfide,SIMS,,-0.74,,0.4,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-16,Pyrite,Sulfide,SIMS,,0.05,,0.6,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-16,Pyrite,Sulfide,SIMS,,0.46,,0.6,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY2-1-S-16,Pyrite,Sulfide,SIMS,,0.33,,0.8,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-17,Pyrrhotite,Sulfide,SIMS,,-0.16,,0.4,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-17,Pyrrhotite,Sulfide,SIMS,,-0.27,,0.3,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-18,Pyrrhotite,Sulfide,SIMS,,0.41,,0.4,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-19,Pyrrhotite,Sulfide,SIMS,,5.91,,0.5,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-19,Petlandite,Sulfide,SIMS,,5.13,,0.4,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-19,Petlandite,Sulfide,SIMS,,6.97,,0.4,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-26,Pyrrhotite,Sulfide,SIMS,,-0.42,,0.4,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-26,Pyrrhotite,Sulfide,SIMS,,0.14,,0.7,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-41,Pyrrhotite,Sulfide,SIMS,,-0.45,,0.7,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-42,Pyrrhotite,Sulfide,SIMS,,0.09,,0.6,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-27,Pyrrhotite,Sulfide,SIMS,,1.32,,0.5,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-27,Pyrrhotite,Sulfide,SIMS,,1.38,,0.5,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-28,Pyrrhotite,Sulfide,SIMS,,1.06,,0.5,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-28,Pyrrhotite,Sulfide,SIMS,,0.98,,0.4,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-30,Pyrrhotite,Sulfide,SIMS,,1.46,,0.6,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-30,Petlandite,Sulfide,SIMS,,2.96,,0.4,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-30,Pyrrhotite,Sulfide,SIMS,,1.65,,0.3,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-31,Pyrrhotite,Sulfide,SIMS,,-0.54,,0.5,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-31,Pyrrhotite,Sulfide,SIMS,,0.46,,0.5,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-32,Pyrrhotite,Sulfide,SIMS,,0.39,,0.5,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-32,Pyrrhotite,Sulfide,SIMS,,0.25,,0.4,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-33,Pyrrhotite,Sulfide,SIMS,,-0.74,,0.7,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-33,Pyrrhotite,Sulfide,SIMS,,-0.76,,0.7,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-35,Pyrrhotite,Sulfide,SIMS,,-0.55,,0.5,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-35,Pyrrhotite,Sulfide,SIMS,,-0.92,,0.4,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-20,Pyrite,Sulfide,SIMS,,-0.55,,0.3,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-20,Pyrite,Sulfide,SIMS,,-0.62,,0.5,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
PCY1-3-S-20,Pyrite,Sulfide,SIMS,,-2.04,,1,,4061.5,"Kitayama et al., 2012",10.1016/j.epsl.2012.08.026 ,2012,OK
